Fidelity_CUE_TEXT_-218083_-75 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.218, 0.060, -0.075) | rot=(1.571, 0.000, 0.000)
Fidelity_CUE_TEXT_20256_-28215 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.020, 0.060, -0.028) | rot=(1.571, 0.000, 0.000)
Fidelity_CUE_TEXT_57219_72274 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.057, 0.060, 0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_CUE_TEXT_96844_-75 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.097, 0.060, -0.075) | rot=(1.571, 0.000, 0.000)
Fidelity_DDJ-FLX4_-55_91 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.055, 0.060, 0.091) | rot=(1.571, 0.000, 0.000)
Fidelity_DEL_-141495_938 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.141, 0.060, 0.094) | rot=(1.571, 0.000, 0.000)
Fidelity_DEL_174023_938 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.174, 0.060, 0.094) | rot=(1.571, 0.000, 0.000)
Fidelity_FX_SELECT_57_55 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.057, 0.060, 0.005) | rot=(1.571, 0.000, 0.000)
Fidelity_HI_TXT_-8664000000000001_-1466 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.009, 0.060, -0.015) | rot=(1.571, 0.000, 0.000)
Fidelity_HI_TXT_31256_-1466 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.031, 0.060, -0.015) | rot=(1.571, 0.000, 0.000)
Fidelity_HOT_CUE_-190287_-646 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.060, -0.065) | rot=(1.571, 0.000, 0.000)
Fidelity_HOT_CUE_12464_-646 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.125, 0.060, -0.065) | rot=(1.571, 0.000, 0.000)
Fidelity_IN_-218083_1178 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.218, 0.060, 0.118) | rot=(1.571, 0.000, 0.000)
Fidelity_IN_96844_1178 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.097, 0.060, 0.118) | rot=(1.571, 0.000, 0.000)
Fidelity_IN_ADJ_-218083_966 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.218, 0.060, 0.097) | rot=(1.571, 0.000, 0.000)
Fidelity_IN_ADJ_96844_966 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.097, 0.060, 0.097) | rot=(1.571, 0.000, 0.000)
Fidelity_KEY_SHIFT_-123753_-719 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.060, -0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_KEY_SHIFT_191174_-719 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.191, 0.060, -0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_KEYBOARD_-190287_-719 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.060, -0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_KEYBOARD_12464_-719 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.125, 0.060, -0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_LEVEL__DEPTH_56923_-425 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.057, 0.060, -0.043) | rot=(1.571, 0.000, 0.000)
Fidelity_LEVEL_-56332_-73 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.056, 0.060, -0.073) | rot=(1.571, 0.000, 0.000)
Fidelity_LOAD_-3238_1275 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.032, 0.060, 0.128) | rot=(1.571, 0.000, 0.000)
Fidelity_LOAD_32676_1275 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.033, 0.060, 0.128) | rot=(1.571, 0.000, 0.000)
Fidelity_LOOP_-1309975_100 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.131, 0.060, 0.100) | rot=(1.571, 0.000, 0.000)
Fidelity_LOOP_1843725_100 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.184, 0.060, 0.100) | rot=(1.571, 0.000, 0.000)
Fidelity_LOW_TXT_-30664_-1466 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.031, 0.060, -0.015) | rot=(1.571, 0.000, 0.000)
Fidelity_LOW_TXT_9256_-1466 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.009, 0.060, -0.015) | rot=(1.571, 0.000, 0.000)
Fidelity_MASTER_LEVEL_57219_109 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.057, 0.060, 0.109) | rot=(1.571, 0.000, 0.000)
Fidelity_MAX_69923_-70 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.070, 0.060, -0.070) | rot=(1.571, 0.000, 0.000)
Fidelity_MEMORY_-1205_938 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.120, 0.060, 0.094) | rot=(1.571, 0.000, 0.000)
Fidelity_MEMORY_194722_938 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.195, 0.060, 0.094) | rot=(1.571, 0.000, 0.000)
Fidelity_MIC_LEVEL_-56332_66 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.056, 0.060, 0.066) | rot=(1.571, 0.000, 0.000)
Fidelity_MIN_43923_-70 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.044, 0.060, -0.070) | rot=(1.571, 0.000, 0.000)
Fidelity_MINUS_-110548_-52 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.111, 0.060, -0.052) | rot=(1.571, 0.000, 0.000)
Fidelity_MINUS_204083_-52 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.204, 0.060, -0.052) | rot=(1.571, 0.000, 0.000)
Fidelity_MIX_-56332_-17 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.056, 0.060, -0.017) | rot=(1.571, 0.000, 0.000)
Fidelity_MST_-44332_-43 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.044, 0.060, -0.043) | rot=(1.571, 0.000, 0.000)
Fidelity_ON__OFF_56923_-755 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.057, 0.060, -0.075) | rot=(1.571, 0.000, 0.000)
Fidelity_OUT_-192652_1178 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.193, 0.060, 0.118) | rot=(1.571, 0.000, 0.000)
Fidelity_OUT_122274_1178 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.122, 0.060, 0.118) | rot=(1.571, 0.000, 0.000)
Fidelity_OUT_ADJ_-192652_966 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.193, 0.060, 0.097) | rot=(1.571, 0.000, 0.000)
Fidelity_OUT_ADJ_122274_966 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.122, 0.060, 0.097) | rot=(1.571, 0.000, 0.000)
Fidelity_PAD_FX1_-168109_-646 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.060, -0.065) | rot=(1.571, 0.000, 0.000)
Fidelity_PAD_FX1_146818_-646 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.147, 0.060, -0.065) | rot=(1.571, 0.000, 0.000)
Fidelity_PAD_FX2_-168109_-719 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.060, -0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_PAD_FX2_146818_-719 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.147, 0.060, -0.072) | rot=(1.571, 0.000, 0.000)
Fidelity_PERFORMANCE_-55_103 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.055, 0.060, 0.103) | rot=(1.571, 0.000, 0.000)
Fidelity_Pioneer_DJ_0_-106 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.000, 0.060, -0.106) | rot=(1.571, 0.000, 0.000)
Fidelity_PLAY__PAUSE_-218083_-122 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.218, 0.060, -0.122) | rot=(1.571, 0.000, 0.000)
Fidelity_PLAY__PAUSE_96844_-122 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.097, 0.060, -0.122) | rot=(1.571, 0.000, 0.000)
Fidelity_PLUS_-110548_-1075 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.111, 0.060, -0.107) | rot=(1.571, 0.000, 0.000)
Fidelity_PLUS_204083_-1075 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.204, 0.060, -0.107) | rot=(1.571, 0.000, 0.000)
Fidelity_rekordbox_-55_78 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.055, 0.060, 0.078) | rot=(1.571, 0.000, 0.000)
Fidelity_RELEASE_FX_56923_-103 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.057, 0.060, -0.103) | rot=(1.571, 0.000, 0.000)
Fidelity_SAMPLER_-123753_-646 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.060, -0.065) | rot=(1.571, 0.000, 0.000)
Fidelity_SAMPLER_191174_-646 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.191, 0.060, -0.065) | rot=(1.571, 0.000, 0.000)
Fidelity_serato_-55_67 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.055, 0.060, 0.067) | rot=(1.571, 0.000, 0.000)
Fidelity_SHIFT_-218083_-415 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.218, 0.060, -0.042) | rot=(1.571, 0.000, 0.000)
Fidelity_SHIFT_96844_-415 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.097, 0.060, -0.042) | rot=(1.571, 0.000, 0.000)
Fidelity_TAP_65203_-36 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.065, 0.060, -0.036) | rot=(1.571, 0.000, 0.000)
Fidelity_TEMPO_-96548_-1235 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.097, 0.060, -0.123) | rot=(1.571, 0.000, 0.000)
Fidelity_TEMPO_218083_-1235 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.218, 0.060, -0.123) | rot=(1.571, 0.000, 0.000)
Fidelity_TEMPO_RANGE_-95661_965 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.096, 0.060, 0.097) | rot=(1.571, 0.000, 0.000)
Fidelity_TEMPO_RANGE_21897_965 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.219, 0.060, 0.097) | rot=(1.571, 0.000, 0.000)
Fidelity_VIEW_32676_1078 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.033, 0.060, 0.108) | rot=(1.571, 0.000, 0.000)
Fidelity_ZERO_-110548_-82 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.111, 0.060, -0.082) | rot=(1.571, 0.000, 0.000)
Fidelity_ZERO_204083_-82 | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(0.204, 0.060, -0.082) | rot=(1.571, 0.000, 0.000)
FidelitySurfaceDetails | type=Object3D | parent=Chassis | c=263 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
FrontLipProfile | type=Mesh | parent=Chassis | c=0 | pos=(0.000, 0.007, -0.133) | rot=(0.000, 0.000, 0.000)
HeadphonesLevelMesh | type=Mesh | parent=HeadphonesLevelPivot | c=0 | pos=(0.000, 0.005, 0.000) | rot=(0.000, 0.000, 0.000)
HeadphonesLevelOrientationMarker | type=Mesh | parent=HeadphonesLevelPivot | c=0 | pos=(0.000, 0.012, 0.003) | rot=(-1.571, 0.000, 0.000)
HeadphonesLevelPanelLabel | type=Mesh | parent=ChassisKnobPanelLabels | c=0 | pos=(-0.056, 0.060, -0.066) | rot=(1.571, 0.000, 0.000)
HeadphonesLevelPivot | type=Object3D | parent=Mixer | c=3 | pos=(-0.056, 0.060, -0.058) | rot=(0.000, 0.000, 0.000)
HeadphonesLevelTopCap | type=Mesh | parent=HeadphonesLevelPivot | c=0 | pos=(0.000, 0.011, 0.000) | rot=(0.000, 0.000, 0.000)
HeadphonesMixMesh | type=Mesh | parent=HeadphonesMixPivot | c=0 | pos=(0.000, 0.005, 0.000) | rot=(0.000, 0.000, 0.000)
HeadphonesMixOrientationMarker | type=Mesh | parent=HeadphonesMixPivot | c=0 | pos=(0.000, 0.012, 0.003) | rot=(-1.571, 0.000, 0.000)
HeadphonesMixPanelLabel | type=Mesh | parent=ChassisKnobPanelLabels | c=0 | pos=(-0.056, 0.060, -0.041) | rot=(1.571, 0.000, 0.000)
HeadphonesMixPivot | type=Object3D | parent=Mixer | c=3 | pos=(-0.056, 0.060, -0.033) | rot=(0.000, 0.000, 0.000)
HeadphonesMixTopCap | type=Mesh | parent=HeadphonesMixPivot | c=0 | pos=(0.000, 0.011, 0.000) | rot=(0.000, 0.000, 0.000)
High1Mesh | type=Mesh | parent=High1Pivot | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
High1OrientationMarker | type=Mesh | parent=High1Pivot | c=0 | pos=(0.000, 0.011, 0.003) | rot=(-1.571, 0.000, 0.000)
High1PanelLabel | type=Mesh | parent=ChassisKnobPanelLabels | c=0 | pos=(-0.020, 0.060, 0.065) | rot=(1.571, 0.000, 0.000)
High1Pivot | type=Object3D | parent=Mixer | c=3 | pos=(-0.020, 0.060, 0.073) | rot=(0.000, 0.000, 0.000)
High1TopCap | type=Mesh | parent=High1Pivot | c=0 | pos=(0.000, 0.009, 0.000) | rot=(0.000, 0.000, 0.000)
High2Mesh | type=Mesh | parent=High2Pivot | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
High2OrientationMarker | type=Mesh | parent=High2Pivot | c=0 | pos=(0.000, 0.011, 0.003) | rot=(-1.571, 0.000, 0.000)
High2PanelLabel | type=Mesh | parent=ChassisKnobPanelLabels | c=0 | pos=(0.020, 0.060, 0.065) | rot=(1.571, 0.000, 0.000)
High2Pivot | type=Object3D | parent=Mixer | c=3 | pos=(0.020, 0.060, 0.073) | rot=(0.000, 0.000, 0.000)
High2TopCap | type=Mesh | parent=High2Pivot | c=0 | pos=(0.000, 0.009, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatJumpMode | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.146, 0.060, -0.065) | rot=(0.000, 0.000, 0.000)
LeftBeatJumpModeBezel | type=Mesh | parent=LeftBeatJumpMode | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatJumpModeBody | type=Mesh | parent=LeftBeatJumpModeMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatJumpModeLabel | type=Mesh | parent=LeftBeatJumpModeMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftBeatJumpModeMesh | type=Object3D | parent=LeftBeatJumpMode | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatJumpModeTop | type=Mesh | parent=LeftBeatJumpModeMesh | c=0 | pos=(0.000, 0.002, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBEATJUMPOutlineBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.146, 0.060, -0.068) | rot=(-1.571, 0.000, 0.000)
LeftBEATJUMPOutlineLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.155, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftBEATJUMPOutlineRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.137, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftBEATJUMPOutlineTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.146, 0.060, -0.062) | rot=(-1.571, 0.000, 0.000)
LeftBeatSync | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.096, 0.060, 0.108) | rot=(0.000, 0.000, 0.000)
LeftBeatSyncBezel | type=Mesh | parent=LeftBeatSync | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatSyncBody | type=Mesh | parent=LeftBeatSyncMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatSyncLabel | type=Mesh | parent=LeftBeatSyncMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftBeatSyncMesh | type=Object3D | parent=LeftBeatSync | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftBeatSyncTop | type=Mesh | parent=LeftBeatSyncMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCenterPanelSeam | type=Mesh | parent=Chassis | c=0 | pos=(-0.077, 0.060, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCue | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.218, 0.060, -0.075) | rot=(0.000, 0.000, 0.000)
LeftCueBezel | type=Mesh | parent=LeftCue | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueBody | type=Mesh | parent=LeftCueMesh | c=0 | pos=(0.000, 0.002, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLabel | type=Mesh | parent=LeftCueMesh | c=0 | pos=(0.000, 0.005, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftCueLoopCallLeft | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.141, 0.060, 0.108) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallLeftBezel | type=Mesh | parent=LeftCueLoopCallLeft | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallLeftBody | type=Mesh | parent=LeftCueLoopCallLeftMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallLeftLabel | type=Mesh | parent=LeftCueLoopCallLeftMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftCueLoopCallLeftMesh | type=Object3D | parent=LeftCueLoopCallLeft | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallLeftTop | type=Mesh | parent=LeftCueLoopCallLeftMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallRight | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.120, 0.060, 0.108) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallRightBezel | type=Mesh | parent=LeftCueLoopCallRight | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallRightBody | type=Mesh | parent=LeftCueLoopCallRightMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallRightLabel | type=Mesh | parent=LeftCueLoopCallRightMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftCueLoopCallRightMesh | type=Object3D | parent=LeftCueLoopCallRight | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueLoopCallRightTop | type=Mesh | parent=LeftCueLoopCallRightMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueMesh | type=Object3D | parent=LeftCue | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftCueTop | type=Mesh | parent=LeftCueMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftDeck | type=Object3D | parent=ControllerRoot | c=24 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftDeckInsetPanel | type=Mesh | parent=Chassis | c=0 | pos=(-0.159, 0.059, 0.000) | rot=(0.000, 0.000, 0.000)
LeftDeckLabel | type=Mesh | parent=ChassisPanelLabels | c=0 | pos=(-0.159, 0.060, -0.121) | rot=(1.571, 0.000, 0.000)
LeftFourBeatExit | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.168, 0.060, 0.108) | rot=(0.000, 0.000, 0.000)
LeftFourBeatExitBezel | type=Mesh | parent=LeftFourBeatExit | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftFourBeatExitBody | type=Mesh | parent=LeftFourBeatExitMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftFourBeatExitLabel | type=Mesh | parent=LeftFourBeatExitMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftFourBeatExitMesh | type=Object3D | parent=LeftFourBeatExit | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftFourBeatExitTop | type=Mesh | parent=LeftFourBeatExitMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(0.000, 0.000, 0.000)
LeftHotCueMode | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.190, 0.060, -0.065) | rot=(0.000, 0.000, 0.000)
LeftHotCueModeBezel | type=Mesh | parent=LeftHotCueMode | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftHotCueModeBody | type=Mesh | parent=LeftHotCueModeMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftHotCueModeLabel | type=Mesh | parent=LeftHotCueModeMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftHotCueModeMesh | type=Object3D | parent=LeftHotCueMode | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftHotCueModeTop | type=Mesh | parent=LeftHotCueModeMesh | c=0 | pos=(0.000, 0.002, 0.000) | rot=(0.000, 0.000, 0.000)
LeftHOTCUEOutlineBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.060, -0.068) | rot=(-1.571, 0.000, 0.000)
LeftHOTCUEOutlineLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.199, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftHOTCUEOutlineRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.181, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftHOTCUEOutlineTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.060, -0.062) | rot=(-1.571, 0.000, 0.000)
LeftIn | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.218, 0.060, 0.108) | rot=(0.000, 0.000, 0.000)
LeftInBezel | type=Mesh | parent=LeftIn | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftInBody | type=Mesh | parent=LeftInMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftInLabel | type=Mesh | parent=LeftInMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftInMesh | type=Object3D | parent=LeftIn | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftInTop | type=Mesh | parent=LeftInMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogRecessRing | type=Mesh | parent=Chassis | c=0 | pos=(-0.156, 0.059, 0.022) | rot=(-1.571, 0.000, 0.000)
LeftJogWheelAccentFineRing | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.011, 0.000) | rot=(1.571, 0.000, 0.000)
LeftJogWheelCenterCap | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.010, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelCenterDarkRing | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.011, 0.000) | rot=(1.571, 0.000, 0.000)
LeftJogWheelCenterEmblem0 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.004, 0.011, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelCenterEmblem1 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.002, 0.011, 0.003) | rot=(3.142, -1.047, 3.142)
LeftJogWheelCenterEmblem2 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.002, 0.011, -0.003) | rot=(-3.142, 1.047, -3.142)
LeftJogWheelFineTickRing_0 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.022, 0.011, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftJogWheelFineTickRing_1 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.021, 0.011, 0.006) | rot=(-1.571, 0.000, -0.262)
LeftJogWheelFineTickRing_10 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.019, 0.011, 0.011) | rot=(-1.571, -0.000, -2.618)
LeftJogWheelFineTickRing_11 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.021, 0.011, 0.006) | rot=(-1.571, -0.000, -2.880)
LeftJogWheelFineTickRing_12 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.022, 0.011, 0.000) | rot=(-1.571, 0.000, -3.142)
LeftJogWheelFineTickRing_13 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.021, 0.011, -0.006) | rot=(-1.571, 0.000, 2.880)
LeftJogWheelFineTickRing_14 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.019, 0.011, -0.011) | rot=(-1.571, 0.000, 2.618)
LeftJogWheelFineTickRing_15 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.016, 0.011, -0.016) | rot=(-1.571, -0.000, 2.356)
LeftJogWheelFineTickRing_16 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.011, 0.011, -0.019) | rot=(-1.571, 0.000, 2.094)
LeftJogWheelFineTickRing_17 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.006, 0.011, -0.021) | rot=(-1.571, 0.000, 1.833)
LeftJogWheelFineTickRing_18 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.000, 0.011, -0.022) | rot=(-1.571, 0.000, 1.571)
LeftJogWheelFineTickRing_19 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.006, 0.011, -0.021) | rot=(-1.571, -0.000, 1.309)
LeftJogWheelFineTickRing_2 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.019, 0.011, 0.011) | rot=(-1.571, 0.000, -0.524)
LeftJogWheelFineTickRing_20 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.011, 0.011, -0.019) | rot=(-1.571, 0.000, 1.047)
